CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,Wyoming,US_WY,STATE_WIDE,20201009,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,7335,54,37.96,37.96,47.62,47.62,42.19,42.19,44.64,44.64,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201010,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,7455,54,37.96,37.96,47.62,47.62,42.19,42.19,44.64,44.64,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201011,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,7611,54,37.96,37.96,47.62,47.62,42.19,42.19,44.64,44.64,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201012,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,7802,54,37.96,37.96,47.62,47.62,42.19,42.19,44.64,44.64,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201013,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,7964,57,37.96,37.96,47.62,47.62,42.19,42.19,44.64,44.64,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201014,1.00,1,,1.00,1,"Public Health order extended  http://web.archive.org/web/20201221160125if_/https://drive.google.com/file/d/1kLC8yj4w-UETHXYN_DrS0larVy3MCXx9/view",1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,"On October 14 the governor announced a program to provide home saliva tests for free to any Wyoming resident--""who wants to know whether they are positive for Covid and has not had a positive test result in the previous 3 months.""  The requirements do not require that someone be symptomatic.  The state will use CARES funds to pay for the program.  https://web.archive.org/web/20201030114640/https://health.wyo.gov/governor-uses-cares-funds-to-provide-free-covid-19-testing-for-wyoming-residents/",2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,8177,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201015,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,8375,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201016,1.00,1,,1.00,1,"Effective October 16-31, 2020, the ""Fourteenth Continuation, and Modification, of Statewide Public Health Order Regarding Bars, Restaurants, Theaters, Gymnasiums, Child Care Facilities, K-12 schools, Colleges, Universities, and Trade Schools"" extends its previous recommendations with no closing mandates.    See archive:  https://archive.ph/wjU1G",1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,8665,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201017,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,8816,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201018,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,9025,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201019,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,9311,57,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201020,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,9526,61,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201021,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,"Governor appealed to people's patriotism to wear masks.  Did not issue statewide mask mandate.  https://web.archive.org/web/20201030113814/https://cowboystatedaily.com/2020/10/21/gordon-our-patriotism-has-gone-awry/    ",0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,9848,61,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201022,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,10119,68,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201023,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,10545,68,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201024,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,10805,68,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201025,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,11041,68,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201026,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,11477,77,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201027,1.00,1,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,11806,77,37.96,37.96,47.62,47.62,44.27,44.27,47.02,47.02,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201028,2.00,0,"Eastern Wyoming college moving online due to covid spike.    https://web.archive.org/web/20201030114514/https://cowboystatedaily.com/2020/10/28/eastern-wyoming-college-moving-to-online-classes-due-to-covid-spike/",1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,12146,77,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201029,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,12507,87,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201030,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,13028,87,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201031,2.00,0,,1.00,1,"The 30 October 2020 extensions of the public health order for businesses serving food, gymnasiums/exercise facilities, schools and day care does not change the requirements.  These businesses are still subject to social distancing and sanitation requirements as well as group size limitations, but they are not required to close.  https://web.archive.org/web/20201108120612/https://health.wyo.gov/wp-content/uploads/2020/10/Order1_FifteenthContinuation_Oct302020.pdf",1.00,1,"Public events indoors remain limited to 50 people properly spaced.  Outdoor events are subject to capacity limitations and social distancing and sanitation requirements.   https://web.archive.org/web/20200902142357/https://k2radio.com/wyoming-extends-covid-restrictions-no-changes/",2.00,1,"Restrictions remain the same.  Governor kept the gathering size limit (unless an exempted activity) at 50 people but increased the number who can congregate together--for instance together at a restaurant to 8 from 6.  https://archive.fo/02IFN  https://drive.google.com/file/d/1D-fu6mv72ZXIrcHJTDlrM3jzNyceXUQV/view    https://web.archive.org/web/20201002110625/https://trib.com/news/state-and-regional/health/as-coronavirus-cases-surge-wyoming-loosens-restaurant-restrictions-extends-health-orders/article_0f745a77-b6f2-52cd-a409-37883ddf5d75.html",2.00,0,,0.00,,,0.00,,"Wyoming has no limitations on movement within or upon entering the state.  https://web.archive.org/web/20201108120248/https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/  ",0.00,"Wyoming had no limitations on movement within or upon entering the state.  https://web.archive.org/web/20201108120248/https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/  ",0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,"The state generally requires that people serving patrons in restaurants, working in gyms and working/studying in schools where social distancing is not possible wear masks.    https://web.archive.org/web/20201108120612/https://health.wyo.gov/wp-content/uploads/2020/10/Order1_FifteenthContinuation_Oct302020.pdf    Two more counties--Laramie and Albany--have passed county-wide mask mandates requireing people to wear masks when in all businesses and goverment buildings and requiring that business owners request that patrons wear a mask if they are not doing so.  However some places such as  religious locations are exempted from the rule.  https://web.archive.org/web/20201108121041/https://trib.com/news/state-and-regional/mask-mandate-to-begin-monday-in-laramie-county/article_d7e739b9-bb2b-5574-ae8f-439c4dfea886.html  https://web.archive.org/web/20201108121314/https://trib.com/news/state-and-regional/health/albany-county-enacts-face-mask-mandate-to-go-into-effect-friday/article_e29eedd0-01e6-51ed-a499-2a66aebe0d9a.html      ",0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,13298,87,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201101,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,13723,87,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201102,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,14167,97,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201103,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,14621,93,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201104,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,15044,105,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201105,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,15409,105,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201106,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,16405,105,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201107,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,16597,114,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201108,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,17310,114,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201109,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,18010,114,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201110,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,19242,127,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201111,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,19374,127,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201112,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,20479,127,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201113,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,"On November 13 governor said that the state was reviewing the guidelines to reduce covid transmission and that stricter requirements can be expected this week.  https://cowboystatedaily.com/2020/11/13/gordon-says-more-restrictive-covid-rules-are-coming/?utm_source=Cowboy+State+Daily&utm_campaign=2c03f7c19b-EMAIL_CAMPAIGN_2019_03_04_08_46_COPY_01&utm_medium=email&utm_term=0_9c1c801cf7-2c03f7c19b-430280898  https://archive.fo/Af7Xh",0,,0,,,,,,,,0,,,,21341,127,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201114,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,21881,144,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201115,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,22494,144,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201116,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,23193,144,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201117,2.00,0,"University of Wyoming--which represents the  bulk of college/university students in the state--has gone entirely online in response to a surge in Covid.  In addition, Teton County schools (city of Jackson) are going remote until November 30 at least.    https://web.archive.org/web/20201120160033/https://www.uwyo.edu/alerts/campus-return/index.html  https://www.tcsd.org/  (this is an unarchived link.  The announcement is just in the districts facebook feed--which does not show up in the archive.  The facebook post was around November 15 and reflected that the school would go fully remote at least until November 30).",1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,"Governor has provided emergency aid to hospitals including calling in the national guard, providing funds from the CARES funds to hospitals to hire traveling medical staff to provide relief to medical providers and two emergency teams of 24 health professionals each have been dispatched to the State to address overwhelmed hospitals.  https://web.archive.org/web/20201122141807/https://health.wyo.gov/governor-provides-additional-support-to-wyoming-hospitals-for-covid-19-response/",0,,0,,,,,,,,0,,,,24453,155,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201118,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,25275,155,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201119,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,26169,176,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201120,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,27129,176,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201121,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,27410,176,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201122,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,28169,176,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201123,2.00,0,,1.00,1,,1.00,1,,2.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,29431,202,39.81,39.81,47.62,47.62,45.31,45.31,48.21,48.21,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201124,2.00,0,,1.00,1,"New more stringent requirements around occupancy indoors announced (and noted on) November 19 come into force on November 24.  They do not, however, require closing of any businesses.  https://web.archive.org/web/20201122144002/https://health.wyo.gov/wp-content/uploads/2020/11/Order2_SeventeenthContinuation_Nov192020.pdf  https://web.archive.org/web/20201122142503/https://governor.wyo.gov/media/news-releases/2020-news-releases/governor-responds-to-record-covid-19-hospitalizations-reduces-gathering-si",1.00,1,"New more stringent requirements around occupancy indoors announced (and noted on) November 19 come into force on November 24.  They do not, however, require closing of any businesses.    https://web.archive.org/web/20201122144002/https://health.wyo.gov/wp-content/uploads/2020/11/Order2_SeventeenthContinuation_Nov192020.pdf  https://web.archive.org/web/20201122142503/https://governor.wyo.gov/media/news-releases/2020-news-releases/governor-responds-to-record-covid-19-hospitalizations-reduces-gathering-si",3.00,1,"New more stringent requirements around occupancy indoors announced come into force on November 24.  Gatherings are limited to 25 indoors if physical distance is not possible, and with physical distancing, they can be 25% capacity up to 100.  Gatherings are limited to 50% of capacity outdoors up to 400 people.  This announcement is in effect through December 15, 2020.    See archive:  https://web.archive.org/web/20201122144002/https://health.wyo.gov/wp-content/uploads/2020/11/Order2_SeventeenthContinuation_Nov192020.pdf  https://web.archive.org/web/20201122142503/https://governor.wyo.gov/media/news-releases/2020-news-releases/governor-responds-to-record-covid-19-hospitalizations-reduces-gathering-si",2.00,0,"City of Cheyenne continues to suspend its fixed route bus service.  https://web.archive.org/web/20201129134050/https://www.cheyennecity.org/Your-Government/Departments/Public-Works/Transit",0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,29959,202,42.59,42.59,49.52,49.52,46.88,46.88,50.00,50.00,25.00,25.00
United States,USA,Wyoming,US_WY,STATE_WIDE,20201125,2.00,0,,1.00,1,,1.00,1,,3.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,0.00,,,2.00,1,,,,1,"A draft of the initial allocation plan published on November 25, 2020 outlines phases as follows:    Phase 1a:  ""healthcare personnel (paid and unpaid persons serving in healthcare settings) who have the potential for direct or indirect exposure to COVID-19 patients or infectious materials""     Phase 1b:  ""People at increased risk for severe illness from COVID-19, including people with underlying medical conditions who possess risk factors for severe COVID-19 illness, people 65 years of age and older (including those living in long-term care facilities (LTCFs)), people 65 years of age and older, people at increased risk of acquiring or transmitting COVID-19, or people with limited access to routine vaccination services, and non-healthcare essential workers.""    Phase 2:  ""Additional critical workers, people with underlying conditions, those in congregate settings, and people with limited access to vaccination services.""    Phase 3:  ""Available to all people who are recommended to be vaccinated""    https://web.archive.org/web/20210103125759/https://health.wyo.gov/wp-content/uploads/2020/11/Draft-2-WDH-COVID-19-Vaccination-Plan.pdf",0,,,,,,,,0,,,,30761,215,42.59,42.59,49.52,49.52,46.88,46.88,50.00,50.00,25.00,25.00
