CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,Alabama,US_AL,STATE_WIDE,20201023,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,"There have been no changes to Alabama's internal movement policies.",0.00,"There have been no international travel controls introduced.",1.00,0,,0.00,"There is no evidence of contract relief at the government level as of Oct. 29.",0.00,,0.00,,2.00,1,,3.00,"Testing continues to be widely available. ",1.00,"News reports suggest that while Alabama is currently managing its contact tracing load, health officials are expecting a surge that may require the state to hire more contact tracers. The state health department currently has 404 contact tracers. Local health departments may have their own.    https://web.archive.org/web/20201029194922/https://abc3340.com/news/local/state-health-experts-weigh-in-on-contact-tracing-and-fall-surge-in-covid-19-cases    https://web.archive.org/web/20201029195228/https://covid19.alabama.gov/faqs/state-information/department-of-public-health/how-many-employees-are-working-on-contact-tracing-and-death-investigations-related-to-covid-19",0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,182567,2859,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201024,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,183831,2866,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201025,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,184723,2866,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201026,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,185938,2866,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201027,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,187267,2892,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201028,2.00,0,"More than ten schools across the state have been forced to close due to COVID-19 cases among students and staff. Reopenings are expected in early November. The Cullman County school district is switching to a hybrid model from full traditional school, another sign of re-closure.    https://web.archive.org/web/20201029192023/https://www.al.com/news/2020/10/alabama-school-system-switches-to-hybrid-classes-due-to-rising-covid-numbers.html    https://web.archive.org/web/20201029192251/https://www.al.com/news/2020/10/alabama-schools-close-due-to-covid-2-more-high-schools-go-virtual.html    https://web.archive.org/web/20201029192338/https://www.al.com/news/2020/10/another-alabama-high-school-goes-virtual-due-to-covid-19-varsity-football-team-quarantined.html",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,188775,2911,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201029,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,190113,2914,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201030,2.00,0,"On October 30, the Alabama State Department of Education and the Department of Public Health released a web-based dashboard to report COVID-19 cases in schools. The dashboard is broken down by district and the data is self-reported by those districts. Information on opening status is included, and confirms that several Alabama school districts remain virtual-only, continuing to justify a 2T coding.    Active dashboard link: https://alpublichealth.maps.arcgis.com/apps/opsdashboard/index.html#/c6909b3820ae4047b0317fa00abc46fc    https://archive.vn/QlDzt    https://web.archive.org/web/20201110170423/https://www.wsfa.com/2020/10/30/alabama-education-health-agencies-roll-out-school-system-covid-dashboard/",1.00,1,,1.00,1,,0.00,,,0.00,,"As of October 30, there continues to be no evidence of route closures or suspension of service in Alabama's public transit networks. ",1.00,1,,0.00,,"There have been no changes to Alabama's internal movement policies.",0.00,"There have been no international travel controls introduced.",1.00,0,"No changes to Alabama's income support policies have been found.",0.00,,0.00,,0.00,,2.00,1,,3.00,"Testing continues to be widely available. ",1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,191932,2932,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201031,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,193613,2967,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201101,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,194458,2973,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201102,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,195692,2973,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201103,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,197504,2987,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201104,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,198927,3006,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201105,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,0,,0,,,,,,,,0,,,,200528,3026,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201106,2.00,0,"The University of Alabama announced exit testing for students returning home for Thanksgiving or winter vacations. The university also announced it will continue normal operations until the end of term, December 18.    https://web.archive.org/web/20201110171011/https://healthinfo.ua.edu/category/student-messages/?post_type=news",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,"The initial prioritization plan was announced on 11/6/2020  1. Healthcare workers, elderly care home workers 2. Essential workers, age 65+ 3. Those with certain medical conditions 4. Public age 16+  Source https://web.archive.org/web/20201117003052/https://www.alabamapublichealth.gov/covid19/assets/adph-covid19-vaccination-plan.pdf https://web.archive.org/web/20201117025119/https://www.alabamapublichealth.gov/news/2020/11/06c.html https://web.archive.org/web/20201106191933/https://www.alabamapublichealth.gov/covid19/vaccine.html",0,,,,,,,,0,,,,202131,3049,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201107,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,203518,3082,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201108,2.00,0,,1.00,1,"On Nov. 8, the Governor extended the “Safer at Home” order until Dec. 11. The new order removes capacity limits for retail, fitness centers/gyms, and entertainment venues including restaurants. Close contact service providers are now exempt from social distance requirements between customers if an impermeable barrier is in place between them and masks are worn. All businesses remain open, subject to sanitation and social distancing guidelines. The state government continues to recommend work-from-home where possible.     https://web.archive.org/web/20201110172905/https://www.alabamapublichealth.gov/legal/assets/soe-saferathome-110520.pdf    https://archive.vn/zJ0fO",1.00,1,"On Nov. 8, the Governor extended the “Safer at Home” order until Dec. 11. No major changes were introduced regarding public events. The state government continues to recommend public events be cancelled.    https://web.archive.org/web/20201110172905/https://www.alabamapublichealth.gov/legal/assets/soe-saferathome-110520.pdf    https://archive.vn/zJ0fO",0.00,,"On Nov. 8, the Governor extended the “Safer at Home” order until Dec. 11. No major changes were introduced. There continues to be no restriction on public gatherings.    https://web.archive.org/web/20201110172905/https://www.alabamapublichealth.gov/legal/assets/soe-saferathome-110520.pdf    https://archive.vn/zJ0fO",0.00,,,1.00,1,"On Nov. 8, the Governor extended the “Safer at Home” order until Dec. 11. No major changes were introduced. The state continues to recommend staying at home.    https://web.archive.org/web/20201110172905/https://www.alabamapublichealth.gov/legal/assets/soe-saferathome-110520.pdf    https://archive.vn/zJ0fO",0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,"On Nov. 8, the Governor extended the “Safer at Home” order until Dec. 11. No major changes were introduced. The state continues to require facial coverings in public spaces.     https://web.archive.org/web/20201110172905/https://www.alabamapublichealth.gov/legal/assets/soe-saferathome-110520.pdf    https://archive.vn/zJ0fO",0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,204665,3084,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201109,2.00,0,"Birmingham City Schools reopened for limited hybrid-model instruction on November 9 for the first time this school year. The district reports 60% of students are returning to classrooms. The district also launched its own COVID-19 dashboard.    https://web.archive.org/web/20201110171347/https://www.wbrc.com/2020/11/08/birmingham-city-schools-releasing-district-wide-covid-dashboard/    Also on November 9, several schools and a North Alabama school district have closed for the remainder of the month due to COVID-19 cases.    https://archive.vn/sBCrG",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,206523,3084,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201110,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,206562,3120,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201111,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,"No policy changes identified. ",1.00,1,,0.00,,"No policy changes identified.",0.00,"No policy changes identified.",1.00,0,"No changes to Alabama's income support policies have been found.",0.00,"There is no evidence of contract relief at the government level as Nov. 11.",0.00,,0.00,,2.00,1,"The state Department of Public Health, in coordination with the Governor's Office, continues make public information on COVID-19 widely available. Archived Link http://archive.fo/Iueqt https://archive.fo/ORsmk",3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,208637,3201,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201112,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,210637,3213,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201113,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,213617,3231,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201114,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,215843,3246,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201115,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,217822,3248,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201116,2.00,0,"Several more schools and another school district have closed for the remainder of November due to COVID-19 outbreaks. Several other school systems remain virtual only.    https://archive.vn/iqTgu    https://archive.vn/kwdhS    https://alpublichealth.maps.arcgis.com/apps/opsdashboard/index.html#/c6909b3820ae4047b0317fa00abc46fc",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,219232,3249,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201117,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,220848,3301,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201118,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,223486,3347,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201119,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,225910,3419,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201120,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,228373,3451,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201121,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,230708,3457,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201122,2.00,0,"A few additional counties, including Marshall and Colbert, have opted for all-virtual instruction from Thanksgiving until the end of the semester.    https://web.archive.org/web/20201124155112/https://www.al.com/news/2020/11/despite-rising-covid-cases-few-alabama-schools-switch-to-virtual-between-holidays.html",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,232506,3457,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201123,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,234080,3459,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201124,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,,,236865,3472,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201125,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,"On the 25th Nov'20 Alabama Public Health published its ""Alabama COVID-19 Vaccination Allocation Plan"" which prioritises the vaccination program into the following phases:  Phase 1a:   - Frontline health workers, including clinical and non-clinical, in hospitals, nursing homes, or those providing in in-home or mental health care directly.  - Workers in healthcare services such as those providing transportation and environmental services and those in mortuary services  - First responders    Phase 1b:  People with 2 or more of the defined comorbidities and underlying conditions:  - Age >65 years  - Living in congregate or overcrowded settings including nursing homes, long-term care, homeless shelters, group homes, prisons, or jail.  - Those with serious underlying conditions, for example: cancer, serious heart conditions and sickle cell disease.    Phase 2:  - K-12 educators and school staff  - Persons at increased risk, and those in prison/jail and prison/jail staff not included in Phase 1    Phase 3:  - Workers in critical infrastructure  - Young adults, children, people who are pregnant*    Phase 4:  - General population not included in earlier phases    The Vaccine Priority list has been updated to reflect these changes    see archive:  https://web.archive.org/web/20201125183430/https://www.alabamapublichealth.gov/covid19/vaccine.html  https://web.archive.org/web/20201203192216/https://www.alabamapublichealth.gov/covid19/assets/adph-covid19-vaccination-allocation-plan.pdf  ",0,,,,,,,,0,,0,,239318,3532,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201126,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,"No policy changes identified.",1.00,1,,0.00,,"No policy changes identified.",0.00,"No policy changes identified.",1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,"Testing continues to be widely available.",1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,241957,3572,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201127,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,242874,3572,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201128,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,244993,3572,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201129,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,247229,3577,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201130,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,249524,3578,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201201,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,252900,3638,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201202,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,256828,3711,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201203,2.00,0,"In Madison County, Superintendent Allen Perkins announced that schools need to transition to Level 2, Hybrid Instruction, beginning Thursday, December 3, 2020 through Friday, December 18, 2020.    Level TWO means the system will move from In-person instruction to a HYBRID schedule.   In Hybrid Instruction, students are divided into two groups beginning Thursday, December 3rd.    Previously, these schools were in Level ONE of the reopening plan, i.e. to face-to-face instruction. Schools that continued remote learning remain unaffected.    https://web.archive.org/web/20201228185450/https://www.mcssk12.org/domain/6215",1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,"Pandemic Emergency Unemployment Compensation and Pandemic Unemployment Assistance, which have previously allowed for extended unemployment benefits, will end on December 26.    https://web.archive.org/web/20201207230520/https://labor.alabama.gov/news_feed/News_Page.aspx?id=297",0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,260359,3776,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201204,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,264199,3831,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201205,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,267589,3877,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
United States,USA,Alabama,US_AL,STATE_WIDE,20201206,2.00,0,,1.00,1,,1.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,1.00,0,,0.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,0.00,,,2.00,1,,,,1,,0,,,,,,,,0,,0,,269877,3889,29.63,29.63,45.24,45.24,36.46,36.46,39.88,39.88,12.50,12.50
